Airport,Day,Hour,Intensity Level,Intensity Status,Busyness
REP,Friday,0,-1,Below average,30
REP,Friday,1,-1,Below average,30
REP,Friday,2,-1,Below average,25
REP,Friday,3,-1,Below average,20
REP,Friday,4,-1,Below average,25
REP,Friday,5,-1,Below average,25
REP,Friday,6,-1,Below average,25
REP,Friday,7,-1,Below average,40
REP,Friday,8,0,Average,60
REP,Friday,9,1,Above average,80
REP,Friday,10,2,High,85
REP,Friday,11,1,Above average,80
REP,Friday,12,0,Average,65
REP,Friday,13,0,Average,60
REP,Friday,14,0,Average,65
REP,Friday,15,2,High,80
REP,Friday,16,2,High,90
REP,Friday,17,2,High,90
REP,Friday,18,1,Above average,75
REP,Friday,19,0,Average,60
REP,Friday,20,0,Average,45
REP,Friday,21,-1,Below average,40
REP,Friday,22,-1,Below average,35
REP,Friday,23,-1,Below average,35
REP,Saturday,0,-1,Below average,25
REP,Saturday,1,-1,Below average,25
REP,Saturday,2,-1,Below average,25
REP,Saturday,3,-1,Below average,25
REP,Saturday,4,-2,Low,20
REP,Saturday,5,-1,Below average,20
REP,Saturday,6,-1,Below average,35
REP,Saturday,7,0,Average,50
REP,Saturday,8,0,Average,70
REP,Saturday,9,1,Above average,75
REP,Saturday,10,0,Average,65
REP,Saturday,11,0,Average,60
REP,Saturday,12,0,Average,65
REP,Saturday,13,1,Above average,75
REP,Saturday,14,2,High,90
REP,Saturday,15,2,High,95
REP,Saturday,16,2,High,95
REP,Saturday,17,2,High,85
REP,Saturday,18,1,Above average,75
REP,Saturday,19,0,Average,60
REP,Saturday,20,0,Average,50
REP,Saturday,21,-1,Below average,40
REP,Saturday,22,-1,Below average,30
REP,Saturday,23,-1,Below average,30
REP,Sunday,0,-1,Below average,30
REP,Sunday,1,-1,Below average,30
REP,Sunday,2,-1,Below average,25
REP,Sunday,3,-1,Below average,20
REP,Sunday,4,-1,Below average,20
REP,Sunday,5,-1,Below average,20
REP,Sunday,6,-1,Below average,30
REP,Sunday,7,0,Average,45
REP,Sunday,8,0,Average,65
REP,Sunday,9,2,High,80
REP,Sunday,10,2,High,85
REP,Sunday,11,1,Above average,80
REP,Sunday,12,0,Average,65
REP,Sunday,13,0,Average,55
REP,Sunday,14,0,Average,60
REP,Sunday,15,1,Above average,80
REP,Sunday,16,2,High,95
REP,Sunday,17,2,High,95
REP,Sunday,18,2,High,85
REP,Sunday,19,0,Average,65
REP,Sunday,20,0,Average,50
REP,Sunday,21,0,Average,40
REP,Sunday,22,-1,Below average,35
REP,Sunday,23,-1,Below average,35
RGN,Monday,0,-2,Low,5
RGN,Monday,1,-2,Low,5
RGN,Monday,2,-2,Low,5
RGN,Monday,3,-2,Low,5
RGN,Monday,4,-1,Below average,20
RGN,Monday,5,0,Average,40
RGN,Monday,6,0,Average,55
RGN,Monday,7,1,Above average,75
RGN,Monday,8,2,High,95
RGN,Monday,9,2,High,100
RGN,Monday,10,2,High,95
RGN,Monday,11,2,High,90
RGN,Monday,12,2,High,85
RGN,Monday,13,2,High,90
RGN,Monday,14,2,High,95
RGN,Monday,15,2,High,95
RGN,Monday,16,2,High,95
RGN,Monday,17,2,High,85
RGN,Monday,18,1,Above average,70
RGN,Monday,19,0,Average,55
RGN,Monday,20,0,Average,35
RGN,Monday,21,-1,Below average,20
RGN,Monday,22,-2,Low,10
RGN,Monday,23,-2,Low,0
RGN,Tuesday,0,-2,Low,5
RGN,Tuesday,1,-2,Low,5
RGN,Tuesday,2,-2,Low,0
RGN,Tuesday,3,-2,Low,10
RGN,Tuesday,4,-1,Below average,20
RGN,Tuesday,5,0,Average,35
RGN,Tuesday,6,0,Average,55
RGN,Tuesday,7,1,Above average,70
RGN,Tuesday,8,1,Above average,80
RGN,Tuesday,9,2,High,85
RGN,Tuesday,10,2,High,85
RGN,Tuesday,11,2,High,85
RGN,Tuesday,12,1,Above average,80
RGN,Tuesday,13,1,Above average,75
RGN,Tuesday,14,1,Above average,75
RGN,Tuesday,15,1,Above average,75
RGN,Tuesday,16,1,Above average,70
RGN,Tuesday,17,1,Above average,65
RGN,Tuesday,18,0,Average,55
RGN,Tuesday,19,0,Average,45
RGN,Tuesday,20,-1,Below average,30
RGN,Tuesday,21,-2,Low,15
RGN,Tuesday,22,-2,Low,5
RGN,Tuesday,23,-2,Low,5
RGN,Wednesday,0,-2,Low,5
RGN,Wednesday,1,-2,Low,5
RGN,Wednesday,2,-2,Low,5
RGN,Wednesday,3,-2,Low,5
RGN,Wednesday,4,-2,Low,15
RGN,Wednesday,5,-1,Below average,35
RGN,Wednesday,6,0,Average,50
RGN,Wednesday,7,1,Above average,65
RGN,Wednesday,8,1,Above average,80
RGN,Wednesday,9,2,High,85
RGN,Wednesday,10,2,High,85
RGN,Wednesday,11,2,High,85
RGN,Wednesday,12,2,High,85
RGN,Wednesday,13,2,High,80
RGN,Wednesday,14,2,High,80
RGN,Wednesday,15,2,High,80
RGN,Wednesday,16,2,High,80
RGN,Wednesday,17,1,Above average,80
RGN,Wednesday,18,1,Above average,75
RGN,Wednesday,19,0,Average,65
RGN,Wednesday,20,0,Average,50
RGN,Wednesday,21,-1,Below average,35
RGN,Wednesday,22,-2,Low,20
RGN,Wednesday,23,-2,Low,5
RGN,Thursday,0,-2,Low,5
RGN,Thursday,1,-2,Low,5
RGN,Thursday,2,-2,Low,5
RGN,Thursday,3,-2,Low,5
RGN,Thursday,4,-1,Below average,25
RGN,Thursday,5,0,Average,45
RGN,Thursday,6,0,Average,55
RGN,Thursday,7,1,Above average,75
RGN,Thursday,8,2,High,90
RGN,Thursday,9,2,High,100
RGN,Thursday,10,2,High,95
RGN,Thursday,11,2,High,90
RGN,Thursday,12,2,High,85
RGN,Thursday,13,2,High,80
RGN,Thursday,14,2,High,85
RGN,Thursday,15,2,High,85
RGN,Thursday,16,2,High,80
RGN,Thursday,17,1,Above average,75
RGN,Thursday,18,0,Average,65
RGN,Thursday,19,0,Average,50
RGN,Thursday,20,-1,Below average,35
RGN,Thursday,21,-1,Below average,20
RGN,Thursday,22,-2,Low,10
RGN,Thursday,23,-2,Low,5
RGN,Friday,0,-2,Low,5
RGN,Friday,1,-2,Low,5
RGN,Friday,2,-2,Low,5
RGN,Friday,3,-2,Low,10
RGN,Friday,4,-2,Low,15
RGN,Friday,5,-1,Below average,30
RGN,Friday,6,1,Above average,65
RGN,Friday,7,2,High,80
RGN,Friday,8,2,High,90
RGN,Friday,9,2,High,95
RGN,Friday,10,2,High,95
RGN,Friday,11,2,High,90
RGN,Friday,12,2,High,90
RGN,Friday,13,2,High,85
RGN,Friday,14,2,High,85
RGN,Friday,15,2,High,80
RGN,Friday,16,1,Above average,80
RGN,Friday,17,1,Above average,75
RGN,Friday,18,1,Above average,65
RGN,Friday,19,0,Average,55
RGN,Friday,20,0,Average,40
RGN,Friday,21,-1,Below average,30
RGN,Friday,22,-2,Low,15
RGN,Friday,23,-2,Low,5
RGN,Saturday,0,-2,Low,5
RGN,Saturday,1,-2,Low,5
RGN,Saturday,2,-2,Low,5
RGN,Saturday,3,-2,Low,5
RGN,Saturday,4,-2,Low,20
RGN,Saturday,5,0,Average,40
RGN,Saturday,6,0,Average,45
RGN,Saturday,7,1,Above average,65
RGN,Saturday,8,2,High,80
RGN,Saturday,9,2,High,85
RGN,Saturday,10,2,High,85
RGN,Saturday,11,1,Above average,75
RGN,Saturday,12,1,Above average,70
RGN,Saturday,13,1,Above average,65
RGN,Saturday,14,1,Above average,65
RGN,Saturday,15,1,Above average,65
RGN,Saturday,16,1,Above average,65
RGN,Saturday,17,0,Average,60
RGN,Saturday,18,0,Average,50
RGN,Saturday,19,0,Average,40
RGN,Saturday,20,-1,Below average,25
RGN,Saturday,21,-2,Low,15
RGN,Saturday,22,-2,Low,5
RGN,Saturday,23,-2,Low,5
RGN,Sunday,0,-2,Low,0
RGN,Sunday,1,-2,Low,5
RGN,Sunday,2,-2,Low,5
RGN,Sunday,3,-2,Low,5
RGN,Sunday,4,-2,Low,15
RGN,Sunday,5,-1,Below average,30
RGN,Sunday,6,0,Average,60
RGN,Sunday,7,1,Above average,75
RGN,Sunday,8,1,Above average,80
RGN,Sunday,9,1,Above average,75
RGN,Sunday,10,1,Above average,70
RGN,Sunday,11,1,Above average,65
RGN,Sunday,12,1,Above average,65
RGN,Sunday,13,1,Above average,70
RGN,Sunday,14,1,Above average,70
RGN,Sunday,15,1,Above average,75
RGN,Sunday,16,1,Above average,70
RGN,Sunday,17,1,Above average,70
RGN,Sunday,18,0,Average,60
RGN,Sunday,19,0,Average,55
RGN,Sunday,20,0,Average,45
RGN,Sunday,21,-1,Below average,30
RGN,Sunday,22,-1,Below average,20
RGN,Sunday,23,-2,Low,10
RUH,Monday,0,0,Average,80
RUH,Monday,1,0,Average,70
RUH,Monday,2,-1,Below average,60
RUH,Monday,3,-1,Below average,60
RUH,Monday,4,0,Average,65
RUH,Monday,5,0,Average,65
RUH,Monday,6,0,Average,80
RUH,Monday,7,2,High,80
RUH,Monday,8,2,High,80
RUH,Monday,9,0,Average,80
RUH,Monday,10,0,Average,75
RUH,Monday,11,0,Average,70
RUH,Monday,12,0,Average,70
RUH,Monday,13,0,Average,75
RUH,Monday,14,0,Average,75
RUH,Monday,15,2,High,80
RUH,Monday,16,2,High,80
RUH,Monday,17,0,Average,80
RUH,Monday,18,0,Average,80
RUH,Monday,19,0,Average,80
RUH,Monday,20,2,High,85
RUH,Monday,21,2,High,90
RUH,Monday,22,2,High,95
RUH,Monday,23,2,High,90
RUH,Tuesday,0,0,Average,65
RUH,Tuesday,1,-1,Below average,60
RUH,Tuesday,2,-1,Below average,60
RUH,Tuesday,3,-1,Below average,60
RUH,Tuesday,4,0,Average,70
RUH,Tuesday,5,0,Average,70
RUH,Tuesday,6,0,Average,70
RUH,Tuesday,7,0,Average,70
RUH,Tuesday,8,0,Average,65
RUH,Tuesday,9,-1,Below average,60
RUH,Tuesday,10,-1,Below average,60
RUH,Tuesday,11,-1,Below average,60
RUH,Tuesday,12,0,Average,65
RUH,Tuesday,13,0,Average,70
RUH,Tuesday,14,0,Average,75
RUH,Tuesday,15,0,Average,75
RUH,Tuesday,16,0,Average,75
RUH,Tuesday,17,0,Average,75
RUH,Tuesday,18,0,Average,75
RUH,Tuesday,19,0,Average,80
RUH,Tuesday,20,2,High,80
RUH,Tuesday,21,2,High,80
RUH,Tuesday,22,0,Average,75
RUH,Tuesday,23,0,Average,70
RUH,Wednesday,0,0,Average,80
RUH,Wednesday,1,0,Average,75
RUH,Wednesday,2,0,Average,75
RUH,Wednesday,3,0,Average,70
RUH,Wednesday,4,0,Average,80
RUH,Wednesday,5,0,Average,80
RUH,Wednesday,6,0,Average,70
RUH,Wednesday,7,0,Average,70
RUH,Wednesday,8,0,Average,70
RUH,Wednesday,9,0,Average,75
RUH,Wednesday,10,0,Average,75
RUH,Wednesday,11,0,Average,75
RUH,Wednesday,12,0,Average,75
RUH,Wednesday,13,0,Average,75
RUH,Wednesday,14,0,Average,75
RUH,Wednesday,15,0,Average,75
RUH,Wednesday,16,0,Average,75
RUH,Wednesday,17,0,Average,75
RUH,Wednesday,18,0,Average,75
RUH,Wednesday,19,0,Average,80
RUH,Wednesday,20,0,Average,80
RUH,Wednesday,21,2,High,80
RUH,Wednesday,22,2,High,80
RUH,Wednesday,23,0,Average,80
RUH,Thursday,0,2,High,90
RUH,Thursday,1,2,High,85
RUH,Thursday,2,2,High,85
RUH,Thursday,3,2,High,80
RUH,Thursday,4,0,Average,70
RUH,Thursday,5,0,Average,75
RUH,Thursday,6,2,High,80
RUH,Thursday,7,2,High,80
RUH,Thursday,8,2,High,85
RUH,Thursday,9,2,High,85
RUH,Thursday,10,2,High,85
RUH,Thursday,11,2,High,90
RUH,Thursday,12,2,High,90
RUH,Thursday,13,2,High,90
RUH,Thursday,14,2,High,90
RUH,Thursday,15,2,High,95
RUH,Thursday,16,2,High,95
RUH,Thursday,17,2,High,95
RUH,Thursday,18,2,High,100
RUH,Thursday,19,2,High,100
RUH,Thursday,20,2,High,100
RUH,Thursday,21,2,High,95
RUH,Thursday,22,2,High,95
RUH,Thursday,23,2,High,90
RUH,Friday,0,2,High,85
RUH,Friday,1,0,Average,75
RUH,Friday,2,0,Average,70
RUH,Friday,3,0,Average,70
RUH,Friday,4,0,Average,65
RUH,Friday,5,0,Average,65
RUH,Friday,6,2,High,80
RUH,Friday,7,2,High,85
RUH,Friday,8,0,Average,80
RUH,Friday,9,0,Average,75
RUH,Friday,10,0,Average,70
RUH,Friday,11,0,Average,70
RUH,Friday,12,0,Average,70
RUH,Friday,13,0,Average,75
RUH,Friday,14,0,Average,80
RUH,Friday,15,2,High,85
RUH,Friday,16,2,High,85
RUH,Friday,17,2,High,85
RUH,Friday,18,0,Average,80
RUH,Friday,19,0,Average,75
RUH,Friday,20,0,Average,80
RUH,Friday,21,2,High,85
RUH,Friday,22,2,High,90
RUH,Friday,23,2,High,90
RUH,Saturday,0,0,Average,80
RUH,Saturday,1,0,Average,75
RUH,Saturday,2,0,Average,70
RUH,Saturday,3,0,Average,65
RUH,Saturday,4,0,Average,70
RUH,Saturday,5,0,Average,70
RUH,Saturday,6,0,Average,65
RUH,Saturday,7,0,Average,70
RUH,Saturday,8,0,Average,75
RUH,Saturday,9,0,Average,75
RUH,Saturday,10,0,Average,75
RUH,Saturday,11,0,Average,75
RUH,Saturday,12,0,Average,75
RUH,Saturday,13,0,Average,75
RUH,Saturday,14,0,Average,75
RUH,Saturday,15,0,Average,80
RUH,Saturday,16,2,High,80
RUH,Saturday,17,2,High,85
RUH,Saturday,18,2,High,85
RUH,Saturday,19,2,High,85
RUH,Saturday,20,2,High,85
RUH,Saturday,21,2,High,80
RUH,Saturday,22,2,High,80
RUH,Saturday,23,0,Average,80
RUH,Sunday,0,0,Average,75
RUH,Sunday,1,0,Average,70
RUH,Sunday,2,0,Average,65
RUH,Sunday,3,0,Average,65
RUH,Sunday,4,0,Average,65
RUH,Sunday,5,0,Average,75
RUH,Sunday,6,0,Average,75
RUH,Sunday,7,0,Average,75
RUH,Sunday,8,0,Average,75
RUH,Sunday,9,0,Average,75
RUH,Sunday,10,0,Average,75
RUH,Sunday,11,0,Average,75
RUH,Sunday,12,0,Average,80
RUH,Sunday,13,2,High,80
RUH,Sunday,14,2,High,85
RUH,Sunday,15,2,High,85
RUH,Sunday,16,2,High,85
RUH,Sunday,17,0,Average,80
RUH,Sunday,18,0,Average,80
RUH,Sunday,19,0,Average,80
RUH,Sunday,20,0,Average,80
RUH,Sunday,21,2,High,80
RUH,Sunday,22,2,High,80
RUH,Sunday,23,0,Average,80
RUN,Monday,0,-2,Low,0
RUN,Monday,1,-2,Low,0
RUN,Monday,2,-2,Low,0
RUN,Monday,3,-2,Low,0
RUN,Monday,4,-2,Low,0
RUN,Monday,5,0,Average,30
RUN,Monday,6,0,Average,40
RUN,Monday,7,1,Above average,60
RUN,Monday,8,1,Above average,75
RUN,Monday,9,2,High,90
RUN,Monday,10,2,High,95
RUN,Monday,11,2,High,85
RUN,Monday,12,1,Above average,65
RUN,Monday,13,0,Average,45
RUN,Monday,14,0,Average,30
RUN,Monday,15,-1,Below average,25
RUN,Monday,16,0,Average,30
RUN,Monday,17,0,Average,45
RUN,Monday,18,0,Average,55
RUN,Monday,19,1,Above average,60
RUN,Monday,20,1,Above average,60
RUN,Monday,21,0,Average,50
RUN,Monday,22,0,Average,35
RUN,Monday,23,-2,Low,20
RUN,Tuesday,0,-2,Low,0
RUN,Tuesday,1,-2,Low,0
RUN,Tuesday,2,-2,Low,0
RUN,Tuesday,3,-2,Low,0
RUN,Tuesday,4,-2,Low,0
RUN,Tuesday,5,-2,Low,15
RUN,Tuesday,6,0,Average,55
RUN,Tuesday,7,1,Above average,75
RUN,Tuesday,8,2,High,90
RUN,Tuesday,9,2,High,95
RUN,Tuesday,10,2,High,90
RUN,Tuesday,11,1,Above average,75
RUN,Tuesday,12,1,Above average,60
RUN,Tuesday,13,0,Average,45
RUN,Tuesday,14,0,Average,35
RUN,Tuesday,15,0,Average,30
RUN,Tuesday,16,0,Average,35
RUN,Tuesday,17,0,Average,40
RUN,Tuesday,18,0,Average,45
RUN,Tuesday,19,0,Average,50
RUN,Tuesday,20,0,Average,50
RUN,Tuesday,21,0,Average,40
RUN,Tuesday,22,-1,Below average,25
RUN,Tuesday,23,-2,Low,10
RUN,Wednesday,0,-2,Low,0
RUN,Wednesday,1,-2,Low,0
RUN,Wednesday,2,-2,Low,0
RUN,Wednesday,3,-2,Low,0
RUN,Wednesday,4,-2,Low,0
RUN,Wednesday,5,-1,Below average,25
RUN,Wednesday,6,-1,Below average,30
RUN,Wednesday,7,0,Average,40
RUN,Wednesday,8,0,Average,55
RUN,Wednesday,9,1,Above average,70
RUN,Wednesday,10,1,Above average,80
RUN,Wednesday,11,1,Above average,75
RUN,Wednesday,12,1,Above average,60
RUN,Wednesday,13,0,Average,45
RUN,Wednesday,14,0,Average,30
RUN,Wednesday,15,-1,Below average,30
RUN,Wednesday,16,0,Average,35
RUN,Wednesday,17,0,Average,45
RUN,Wednesday,18,1,Above average,60
RUN,Wednesday,19,1,Above average,65
RUN,Wednesday,20,1,Above average,65
RUN,Wednesday,21,0,Average,50
RUN,Wednesday,22,0,Average,35
RUN,Wednesday,23,-1,Below average,20
RUN,Thursday,0,-2,Low,0
RUN,Thursday,1,-2,Low,0
RUN,Thursday,2,-2,Low,0
RUN,Thursday,3,-2,Low,0
RUN,Thursday,4,-2,Low,0
RUN,Thursday,5,0,Average,40
RUN,Thursday,6,0,Average,40
RUN,Thursday,7,0,Average,55
RUN,Thursday,8,1,Above average,70
RUN,Thursday,9,2,High,85
RUN,Thursday,10,2,High,85
RUN,Thursday,11,2,High,80
RUN,Thursday,12,1,Above average,70
RUN,Thursday,13,0,Average,50
RUN,Thursday,14,0,Average,40
RUN,Thursday,15,0,Average,35
RUN,Thursday,16,0,Average,35
RUN,Thursday,17,0,Average,40
RUN,Thursday,18,0,Average,50
RUN,Thursday,19,0,Average,55
RUN,Thursday,20,0,Average,55
RUN,Thursday,21,0,Average,45
RUN,Thursday,22,0,Average,30
RUN,Thursday,23,-2,Low,15
RUN,Friday,0,-2,Low,0
RUN,Friday,1,-2,Low,0
RUN,Friday,2,-2,Low,0
RUN,Friday,3,-2,Low,0
RUN,Friday,4,-2,Low,0
RUN,Friday,5,0,Average,30
RUN,Friday,6,1,Above average,65
RUN,Friday,7,2,High,80
RUN,Friday,8,2,High,95
RUN,Friday,9,2,High,100
RUN,Friday,10,2,High,95
RUN,Friday,11,2,High,85
RUN,Friday,12,1,Above average,70
RUN,Friday,13,0,Average,55
RUN,Friday,14,0,Average,40
RUN,Friday,15,0,Average,40
RUN,Friday,16,0,Average,40
RUN,Friday,17,0,Average,55
RUN,Friday,18,1,Above average,65
RUN,Friday,19,1,Above average,75
RUN,Friday,20,1,Above average,75
RUN,Friday,21,1,Above average,65
RUN,Friday,22,0,Average,50
RUN,Friday,23,0,Average,30
RUN,Saturday,0,-2,Low,0
RUN,Saturday,1,-2,Low,0
RUN,Saturday,2,-2,Low,0
RUN,Saturday,3,-2,Low,0
RUN,Saturday,4,-2,Low,0
RUN,Saturday,5,-1,Below average,25
RUN,Saturday,6,0,Average,45
RUN,Saturday,7,1,Above average,60
RUN,Saturday,8,1,Above average,75
RUN,Saturday,9,2,High,90
RUN,Saturday,10,2,High,95
RUN,Saturday,11,2,High,90
RUN,Saturday,12,1,Above average,65
RUN,Saturday,13,0,Average,45
RUN,Saturday,14,-1,Below average,30
RUN,Saturday,15,-1,Below average,25
RUN,Saturday,16,0,Average,35
RUN,Saturday,17,0,Average,55
RUN,Saturday,18,1,Above average,65
RUN,Saturday,19,1,Above average,70
RUN,Saturday,20,1,Above average,65
RUN,Saturday,21,0,Average,55
RUN,Saturday,22,0,Average,35
RUN,Saturday,23,-2,Low,15
RUN,Sunday,0,-2,Low,0
RUN,Sunday,1,-2,Low,0
RUN,Sunday,2,-2,Low,0
RUN,Sunday,3,-2,Low,0
RUN,Sunday,4,-2,Low,0
RUN,Sunday,5,-1,Below average,25
RUN,Sunday,6,0,Average,45
RUN,Sunday,7,1,Above average,60
RUN,Sunday,8,1,Above average,75
RUN,Sunday,9,1,Above average,80
RUN,Sunday,10,2,High,80
RUN,Sunday,11,1,Above average,75
RUN,Sunday,12,1,Above average,70
RUN,Sunday,13,0,Average,55
RUN,Sunday,14,0,Average,45
RUN,Sunday,15,0,Average,40
RUN,Sunday,16,0,Average,40
RUN,Sunday,17,0,Average,45
RUN,Sunday,18,0,Average,55
RUN,Sunday,19,1,Above average,60
RUN,Sunday,20,1,Above average,60
RUN,Sunday,21,0,Average,55
RUN,Sunday,22,0,Average,45
RUN,Sunday,23,0,Average,30
SBW,Monday,0,-2,Low,0
SBW,Monday,1,-2,Low,0
SBW,Monday,2,-2,Low,0
SBW,Monday,3,-2,Low,0
SBW,Monday,4,-2,Low,0
SBW,Monday,5,-2,Low,0
SBW,Monday,6,-2,Low,0
SBW,Monday,7,-2,Low,5
SBW,Monday,8,0,Average,25
SBW,Monday,9,0,Average,40
SBW,Monday,10,1,Above average,45
SBW,Monday,11,0,Average,40
SBW,Monday,12,0,Average,40
SBW,Monday,13,1,Above average,65
SBW,Monday,14,-2,Low,10
SBW,Monday,15,0,Average,25
SBW,Monday,16,1,Above average,45
SBW,Monday,17,1,Above average,75
SBW,Monday,18,2,High,95
SBW,Monday,19,2,High,100
SBW,Monday,20,2,High,80
SBW,Monday,21,1,Above average,60
SBW,Monday,22,0,Average,30
SBW,Monday,23,-2,Low,10
SBW,Tuesday,0,-2,Low,0
SBW,Tuesday,1,-2,Low,0
SBW,Tuesday,2,-2,Low,0
SBW,Tuesday,3,-2,Low,0
SBW,Tuesday,4,-2,Low,0
SBW,Tuesday,5,-2,Low,0
SBW,Tuesday,6,-2,Low,10
SBW,Tuesday,7,0,Average,35
SBW,Tuesday,8,1,Above average,50
SBW,Tuesday,9,1,Above average,50
SBW,Tuesday,10,0,Average,40
SBW,Tuesday,11,0,Average,40
SBW,Tuesday,12,1,Above average,50
SBW,Tuesday,13,1,Above average,65
SBW,Tuesday,14,1,Above average,75
SBW,Tuesday,15,1,Above average,75
SBW,Tuesday,16,1,Above average,65
SBW,Tuesday,17,1,Above average,45
SBW,Tuesday,18,0,Average,30
SBW,Tuesday,19,0,Average,35
SBW,Tuesday,20,2,High,100
SBW,Tuesday,21,0,Average,25
SBW,Tuesday,22,-2,Low,0
SBW,Tuesday,23,-2,Low,0
SBW,Wednesday,0,-2,Low,0
SBW,Wednesday,1,-2,Low,0
SBW,Wednesday,2,-2,Low,0
SBW,Wednesday,3,-2,Low,0
SBW,Wednesday,4,-2,Low,0
SBW,Wednesday,5,-2,Low,0
SBW,Wednesday,6,-2,Low,0
SBW,Wednesday,7,-2,Low,10
SBW,Wednesday,8,0,Average,25
SBW,Wednesday,9,0,Average,40
SBW,Wednesday,10,1,Above average,60
SBW,Wednesday,11,1,Above average,70
SBW,Wednesday,12,1,Above average,70
SBW,Wednesday,13,1,Above average,65
SBW,Wednesday,14,1,Above average,50
SBW,Wednesday,15,0,Average,40
SBW,Wednesday,16,1,Above average,45
SBW,Wednesday,17,1,Above average,60
SBW,Wednesday,18,1,Above average,65
SBW,Wednesday,19,1,Above average,60
SBW,Wednesday,20,1,Above average,60
SBW,Wednesday,21,1,Above average,50
SBW,Wednesday,22,0,Average,35
SBW,Wednesday,23,-2,Low,10
SBW,Thursday,0,-2,Low,5
SBW,Thursday,1,-2,Low,0
SBW,Thursday,2,-2,Low,0
SBW,Thursday,3,-2,Low,0
SBW,Thursday,4,-2,Low,0
SBW,Thursday,5,-2,Low,0
SBW,Thursday,6,-2,Low,0
SBW,Thursday,7,-2,Low,5
SBW,Thursday,8,-2,Low,15
SBW,Thursday,9,0,Average,25
SBW,Thursday,10,0,Average,30
SBW,Thursday,11,0,Average,30
SBW,Thursday,12,0,Average,25
SBW,Thursday,13,0,Average,25
SBW,Thursday,14,0,Average,30
SBW,Thursday,15,0,Average,35
SBW,Thursday,16,0,Average,40
SBW,Thursday,17,1,Above average,50
SBW,Thursday,18,1,Above average,50
SBW,Thursday,19,1,Above average,50
SBW,Thursday,20,1,Above average,45
SBW,Thursday,21,0,Average,35
SBW,Thursday,22,0,Average,25
SBW,Thursday,23,-2,Low,15
SBW,Friday,0,-2,Low,15
SBW,Friday,1,-2,Low,5
SBW,Friday,2,-2,Low,0
SBW,Friday,3,-2,Low,0
SBW,Friday,4,-2,Low,0
SBW,Friday,5,-2,Low,0
SBW,Friday,6,-2,Low,5
SBW,Friday,7,-2,Low,10
SBW,Friday,8,0,Average,25
SBW,Friday,9,0,Average,30
SBW,Friday,10,0,Average,30
SBW,Friday,11,0,Average,35
SBW,Friday,12,0,Average,35
SBW,Friday,13,0,Average,35
SBW,Friday,14,0,Average,30
SBW,Friday,15,0,Average,30
SBW,Friday,16,0,Average,30
SBW,Friday,17,0,Average,40
SBW,Friday,18,1,Above average,45
SBW,Friday,19,1,Above average,60
SBW,Friday,20,1,Above average,65
SBW,Friday,21,1,Above average,60
SBW,Friday,22,1,Above average,45
SBW,Friday,23,0,Average,35
SBW,Saturday,0,-2,Low,0
SBW,Saturday,1,-2,Low,0
SBW,Saturday,2,-2,Low,0
SBW,Saturday,3,-2,Low,0
SBW,Saturday,4,-2,Low,0
SBW,Saturday,5,-2,Low,0
SBW,Saturday,6,-2,Low,0
SBW,Saturday,7,-2,Low,5
SBW,Saturday,8,-2,Low,5
SBW,Saturday,9,-2,Low,15
SBW,Saturday,10,0,Average,30
SBW,Saturday,11,1,Above average,45
SBW,Saturday,12,1,Above average,60
SBW,Saturday,13,1,Above average,60
SBW,Saturday,14,1,Above average,50
SBW,Saturday,15,0,Average,40
SBW,Saturday,16,0,Average,40
SBW,Saturday,17,1,Above average,45
SBW,Saturday,18,1,Above average,70
SBW,Saturday,19,2,High,90
SBW,Saturday,20,2,High,80
SBW,Saturday,21,1,Above average,50
SBW,Saturday,22,0,Average,25
SBW,Saturday,23,-2,Low,0
SBW,Sunday,0,-2,Low,0
SBW,Sunday,1,-2,Low,0
SBW,Sunday,2,-2,Low,0
SBW,Sunday,3,-2,Low,0
SBW,Sunday,4,-2,Low,0
SBW,Sunday,5,-2,Low,0
SBW,Sunday,6,-2,Low,0
SBW,Sunday,7,-2,Low,5
SBW,Sunday,8,0,Average,25
SBW,Sunday,9,0,Average,40
SBW,Sunday,10,1,Above average,50
SBW,Sunday,11,1,Above average,60
SBW,Sunday,12,1,Above average,60
SBW,Sunday,13,1,Above average,50
SBW,Sunday,14,1,Above average,60
SBW,Sunday,15,1,Above average,60
SBW,Sunday,16,1,Above average,50
SBW,Sunday,17,1,Above average,45
SBW,Sunday,18,1,Above average,45
SBW,Sunday,19,1,Above average,45
SBW,Sunday,20,0,Average,40
SBW,Sunday,21,0,Average,35
SBW,Sunday,22,0,Average,25
SBW,Sunday,23,-2,Low,10
SDK,Monday,0,-2,Low,0
SDK,Monday,1,-2,Low,0
SDK,Monday,2,-2,Low,0
SDK,Monday,3,-2,Low,0
SDK,Monday,4,-2,Low,0
SDK,Monday,5,-2,Low,0
SDK,Monday,6,-2,Low,5
SDK,Monday,7,-2,Low,15
SDK,Monday,8,0,Average,35
SDK,Monday,9,1,Above average,65
SDK,Monday,10,2,High,95
SDK,Monday,11,2,High,100
SDK,Monday,12,1,Above average,80
SDK,Monday,13,1,Above average,50
SDK,Monday,14,0,Average,35
SDK,Monday,15,0,Average,35
SDK,Monday,16,0,Average,40
SDK,Monday,17,1,Above average,50
SDK,Monday,18,1,Above average,50
SDK,Monday,19,1,Above average,50
SDK,Monday,20,0,Average,40
SDK,Monday,21,0,Average,25
